station,lat,lon,date,precipitation_sum,temperature_2m_max,temperature_2m_min,temperature_2m_mean,et0_fao_evapotranspiration,windspeed_10m_max,relative_humidity_2m_mean,shortwave_radiation_sum
TanChau,10.804,105.234,2017-12-03,3.9,31.2,24.9,27.1,3.35,3.88,85,15.35
TanChau,10.804,105.234,2017-12-04,42.2,29.7,24.7,26.0,2.15,3.4,91,10.08
TanChau,10.804,105.234,2017-12-05,4.8,31.0,24.3,26.7,3.09,4.6,86,14.32
TanChau,10.804,105.234,2017-12-06,0.0,30.4,23.6,26.9,3.71,2.98,77,16.9
TanChau,10.804,105.234,2017-12-07,0.2,30.5,23.8,26.8,4.01,3.71,78,18.69
TanChau,10.804,105.234,2017-12-08,0.0,31.6,24.0,27.2,4.54,4.38,76,20.47
TanChau,10.804,105.234,2017-12-09,0.0,29.4,22.7,25.9,5.02,4.79,64,20.87
TanChau,10.804,105.234,2017-12-10,0.0,29.2,21.3,25.2,4.76,3.89,66,21.23
TanChau,10.804,105.234,2017-12-11,0.0,29.0,21.8,25.3,3.14,2.72,79,14.74
TanChau,10.804,105.234,2017-12-12,0.4,30.2,22.7,26.6,3.76,3.59,78,17.39
TanChau,10.804,105.234,2017-12-13,1.4,30.2,23.6,26.3,3.61,3.14,83,17.14
TanChau,10.804,105.234,2017-12-14,0.5,29.5,23.4,25.9,3.06,2.86,85,14.86
TanChau,10.804,105.234,2017-12-15,0.2,30.9,23.7,26.9,3.57,3.04,79,16.44
TanChau,10.804,105.234,2017-12-16,0.6,31.8,23.1,27.2,4.2,3.5,75,19.04
TanChau,10.804,105.234,2017-12-17,0.0,30.6,23.3,26.6,5.79,6.35,59,20.02
TanChau,10.804,105.234,2017-12-18,0.0,27.8,20.6,23.8,5.82,6.82,55,21.4
TanChau,10.804,105.234,2017-12-19,0.0,26.6,19.8,22.8,5.46,7.32,55,20.46
TanChau,10.804,105.234,2017-12-20,0.0,23.2,19.8,21.9,4.36,7.26,50,8.88
TanChau,10.804,105.234,2017-12-21,0.5,22.9,19.7,21.3,3.32,6.42,59,4.54
TanChau,10.804,105.234,2017-12-22,0.6,31.2,21.8,25.1,4.12,5.75,64,12.6
TanChau,10.804,105.234,2017-12-23,0.0,31.3,23.1,26.7,4.09,3.7,69,17.2
TanChau,10.804,105.234,2017-12-24,0.0,33.4,22.5,27.5,5.24,5.3,65,20.4
TanChau,10.804,105.234,2017-12-25,1.2,26.8,21.6,24.6,3.72,7.64,61,6.07
TanChau,10.804,105.234,2017-12-26,18.3,27.5,20.8,23.8,2.06,5.07,84,7.67
TanChau,10.804,105.234,2017-12-27,4.4,27.6,23.0,24.9,2.26,3.67,89,11.05
TanChau,10.804,105.234,2017-12-28,1.6,31.0,22.7,26.3,3.72,2.89,85,18.26
TanChau,10.804,105.234,2017-12-29,1.5,31.0,23.0,26.7,3.53,2.82,83,16.84
TanChau,10.804,105.234,2017-12-30,0.1,31.8,24.0,27.5,4.34,3.89,74,19.27
TanChau,10.804,105.234,2017-12-31,0.0,30.7,23.1,26.5,4.84,4.81,66,19.78
TanChau,10.804,105.234,2018-01-01,0.0,30.0,22.3,25.5,4.38,3.67,68,19.3
TanChau,10.804,105.234,2018-01-02,0.0,30.0,22.1,25.5,4.2,3.5,72,19.75
TanChau,10.804,105.234,2018-01-03,0.0,30.9,22.6,26.4,4.22,3.42,76,19.94
TanChau,10.804,105.234,2018-01-04,0.1,31.4,24.1,27.4,3.77,2.77,77,17.16
TanChau,10.804,105.234,2018-01-05,1.0,29.5,24.3,26.4,2.79,3.83,85,12.83
TanChau,10.804,105.234,2018-01-06,1.2,30.1,23.5,26.5,3.31,4.1,83,14.58
TanChau,10.804,105.234,2018-01-07,0.0,30.5,23.8,26.8,3.56,3.83,82,16.07
TanChau,10.804,105.234,2018-01-08,5.2,30.5,24.2,26.4,2.94,3.42,85,13.44
TanChau,10.804,105.234,2018-01-09,1.7,31.3,23.8,26.8,3.46,2.92,82,16.13
TanChau,10.804,105.234,2018-01-10,3.7,30.8,24.2,26.8,3.71,3.63,82,17.65
TanChau,10.804,105.234,2018-01-11,0.0,30.9,23.5,26.6,4.94,4.81,66,20.6
TanChau,10.804,105.234,2018-01-12,0.0,30.2,22.1,25.5,5.18,5.89,62,20.9
TanChau,10.804,105.234,2018-01-13,0.0,29.1,20.8,24.4,4.86,5.3,65,21.23
TanChau,10.804,105.234,2018-01-14,0.0,28.0,21.6,24.8,3.62,4.54,67,14.07
TanChau,10.804,105.234,2018-01-15,0.1,28.9,22.7,25.6,2.9,2.72,77,13.07
TanChau,10.804,105.234,2018-01-16,0.2,30.0,23.2,26.4,3.33,3.41,77,14.46
TanChau,10.804,105.234,2018-01-17,0.8,28.3,23.1,25.7,2.12,3.23,83,9.13
TanChau,10.804,105.234,2018-01-18,0.5,30.5,22.9,26.3,3.34,3.59,82,15.34
TanChau,10.804,105.234,2018-01-19,1.1,28.0,23.7,25.4,1.77,2.78,86,7.92
TanChau,10.804,105.234,2018-01-20,0.0,31.0,22.7,26.7,3.99,3.1,79,18.19
TanChau,10.804,105.234,2018-01-21,1.3,30.2,23.5,26.5,3.17,3.74,80,14.78
TanChau,10.804,105.234,2018-01-22,8.9,30.0,23.7,25.9,3.27,2.86,86,15.7
TanChau,10.804,105.234,2018-01-23,18.8,29.8,24.5,26.1,3.13,2.22,87,14.91
TanChau,10.804,105.234,2018-01-24,9.2,29.1,23.2,25.9,2.92,2.31,86,14.3
TanChau,10.804,105.234,2018-01-25,0.1,28.7,23.5,25.8,2.73,1.8,85,13.32
TanChau,10.804,105.234,2018-01-26,0.2,29.9,23.4,26.3,3.44,1.82,81,16.55
TanChau,10.804,105.234,2018-01-27,0.3,29.9,23.6,26.6,3.31,2.61,81,15.71
TanChau,10.804,105.234,2018-01-28,8.7,29.4,24.2,25.9,2.96,2.83,88,14.42
TanChau,10.804,105.234,2018-01-29,5.7,29.0,24.0,26.2,2.76,2.5,84,12.99
TanChau,10.804,105.234,2018-01-30,0.5,29.3,23.7,26.2,2.88,2.96,82,13.38
TanChau,10.804,105.234,2018-01-31,0.9,30.7,23.5,26.6,3.74,2.4,83,18.07
TanChau,10.804,105.234,2018-02-01,2.9,29.5,23.8,26.2,3.41,3.42,83,16.42
TanChau,10.804,105.234,2018-02-02,0.1,30.1,23.0,26.1,3.93,3.58,77,18.17
TanChau,10.804,105.234,2018-02-03,0.0,29.8,22.4,25.6,4.41,3.68,75,20.85
TanChau,10.804,105.234,2018-02-04,0.0,28.7,21.8,24.8,4.29,2.67,75,21.11
TanChau,10.804,105.234,2018-02-05,0.0,28.7,19.7,24.1,4.98,4.27,68,22.88
TanChau,10.804,105.234,2018-02-06,0.1,27.6,19.6,23.0,4.81,4.8,69,23.14
TanChau,10.804,105.234,2018-02-07,0.0,28.3,19.1,23.3,4.31,2.52,72,21.97
TanChau,10.804,105.234,2018-02-08,0.0,27.8,19.1,23.4,3.85,3.61,77,19.01
TanChau,10.804,105.234,2018-02-09,0.2,28.4,20.4,24.2,3.73,3.75,74,17.38
TanChau,10.804,105.234,2018-02-10,0.1,29.1,20.8,24.8,3.84,2.59,76,18.27
TanChau,10.804,105.234,2018-02-11,0.2,29.4,22.0,25.1,3.17,3.28,78,14.33
TanChau,10.804,105.234,2018-02-12,0.0,31.5,21.1,25.8,5.08,4.3,69,22.51
TanChau,10.804,105.234,2018-02-13,0.0,30.0,21.8,25.2,4.96,3.58,67,22.9
TanChau,10.804,105.234,2018-02-14,0.0,31.2,20.6,25.8,4.96,3.96,72,23.17
TanChau,10.804,105.234,2018-02-15,0.0,31.3,22.1,26.3,3.58,4.26,78,15.44
TanChau,10.804,105.234,2018-02-16,1.4,30.8,22.9,26.5,3.43,3.36,81,15.65
TanChau,10.804,105.234,2018-02-17,0.5,31.0,23.9,27.0,3.78,3.11,78,16.02
TanChau,10.804,105.234,2018-02-18,3.3,32.8,22.8,26.9,4.28,4.43,76,18.75
TanChau,10.804,105.234,2018-02-19,0.0,32.1,24.5,27.8,4.93,5.29,70,19.33
TanChau,10.804,105.234,2018-02-20,0.0,31.5,22.4,27.1,4.44,3.94,70,18.7
TanChau,10.804,105.234,2018-02-21,0.0,32.4,23.5,27.5,4.63,3.83,70,18.64
TanChau,10.804,105.234,2018-02-22,0.3,33.6,23.6,28.0,4.96,4.32,71,20.98
TanChau,10.804,105.234,2018-02-23,0.5,32.3,24.2,27.6,4.22,3.11,72,18.34
TanChau,10.804,105.234,2018-02-24,0.0,33.4,23.1,27.9,5.38,3.36,66,23.66
TanChau,10.804,105.234,2018-02-25,0.0,33.4,23.8,28.1,5.38,5.28,66,23.13
TanChau,10.804,105.234,2018-02-26,0.0,32.9,22.3,27.6,5.04,4.56,67,21.59
TanChau,10.804,105.234,2018-02-27,0.0,32.4,22.8,27.7,4.96,2.96,67,21.81
TanChau,10.804,105.234,2018-02-28,0.6,32.5,24.3,28.1,4.98,4.14,71,20.67
TanChau,10.804,105.234,2018-03-01,0.1,32.4,24.4,28.2,4.49,3.76,72,18.63
TanChau,10.804,105.234,2018-03-02,0.4,32.3,24.7,28.4,4.55,3.36,73,19.93
TanChau,10.804,105.234,2018-03-03,0.3,32.8,24.9,28.1,4.39,3.22,75,18.94
TanChau,10.804,105.234,2018-03-04,0.0,33.2,23.9,28.4,5.12,2.65,70,22.82
TanChau,10.804,105.234,2018-03-05,0.1,32.0,24.7,28.5,3.98,3.26,71,16.3
TanChau,10.804,105.234,2018-03-06,0.2,33.9,24.5,28.9,5.4,3.82,68,22.43
TanChau,10.804,105.234,2018-03-07,0.0,34.4,24.1,28.8,5.26,4.25,66,20.42
TanChau,10.804,105.234,2018-03-08,0.0,35.2,23.4,28.9,5.78,4.62,65,23.11
TanChau,10.804,105.234,2018-03-09,0.2,34.9,24.3,29.0,5.14,3.61,63,20.28
TanChau,10.804,105.234,2018-03-10,0.0,32.7,24.5,28.7,5.43,3.41,59,22.59
TanChau,10.804,105.234,2018-03-11,0.6,33.4,24.8,28.7,5.12,4.07,64,21.74
TanChau,10.804,105.234,2018-03-12,0.0,33.7,23.4,28.6,5.25,3.63,62,23.36
TanChau,10.804,105.234,2018-03-13,0.1,32.8,24.2,28.5,5.12,4.0,64,20.39
TanChau,10.804,105.234,2018-03-14,0.1,32.7,24.4,28.6,4.68,3.62,66,18.3
TanChau,10.804,105.234,2018-03-15,2.8,33.4,24.6,28.1,4.88,3.4,71,20.58
TanChau,10.804,105.234,2018-03-16,4.9,30.5,24.2,26.9,3.88,3.61,79,17.18
TanChau,10.804,105.234,2018-03-17,0.8,32.6,24.5,28.3,5.17,4.2,72,21.01
TanChau,10.804,105.234,2018-03-18,0.0,33.8,25.0,28.9,4.95,3.96,66,20.2
TanChau,10.804,105.234,2018-03-19,0.0,33.8,24.2,28.9,5.15,3.18,67,22.02
TanChau,10.804,105.234,2018-03-20,0.0,34.7,24.6,29.3,5.59,3.41,67,22.56
TanChau,10.804,105.234,2018-03-21,2.9,34.3,25.0,28.5,4.99,3.75,73,21.99
TanChau,10.804,105.234,2018-03-22,2.4,30.6,24.5,26.8,3.78,3.54,82,17.66
TanChau,10.804,105.234,2018-03-23,1.1,30.5,24.3,26.9,3.52,3.55,77,15.27
TanChau,10.804,105.234,2018-03-24,0.0,32.1,23.6,27.6,5.43,3.47,68,24.68
TanChau,10.804,105.234,2018-03-25,0.1,32.6,23.6,27.9,4.75,3.05,70,20.57
TanChau,10.804,105.234,2018-03-26,0.3,32.7,23.2,27.9,4.77,3.69,72,21.68
TanChau,10.804,105.234,2018-03-27,0.6,31.8,24.0,27.8,4.58,4.31,71,20.62
TanChau,10.804,105.234,2018-03-28,0.4,32.0,24.4,28.1,4.94,3.89,71,20.99
TanChau,10.804,105.234,2018-03-29,0.9,31.9,24.8,27.4,4.48,3.76,76,20.06
TanChau,10.804,105.234,2018-03-30,1.6,32.1,24.9,27.6,3.98,2.39,79,18.42
TanChau,10.804,105.234,2018-03-31,6.8,31.1,24.9,27.0,3.74,2.86,80,16.69
TanChau,10.804,105.234,2018-04-01,0.0,30.0,24.4,26.8,2.91,3.75,76,12.05
TanChau,10.804,105.234,2018-04-02,0.1,31.5,24.0,27.5,4.43,2.95,71,19.12
TanChau,10.804,105.234,2018-04-03,0.7,31.9,24.3,28.0,4.86,4.18,71,20.47
TanChau,10.804,105.234,2018-04-04,0.2,32.4,25.4,28.5,4.98,3.55,68,20.2
TanChau,10.804,105.234,2018-04-05,0.2,32.5,23.7,27.9,4.49,3.54,72,18.95
TanChau,10.804,105.234,2018-04-06,0.9,33.4,24.6,28.5,5.14,3.82,70,21.78
TanChau,10.804,105.234,2018-04-07,3.5,31.5,25.3,27.6,3.69,5.34,72,14.23
TanChau,10.804,105.234,2018-04-08,0.0,31.9,25.0,28.0,4.49,5.42,62,15.2
TanChau,10.804,105.234,2018-04-09,0.0,33.8,23.7,29.0,5.55,3.94,61,21.54
TanChau,10.804,105.234,2018-04-10,0.2,34.8,25.1,29.8,5.67,4.3,62,20.99
TanChau,10.804,105.234,2018-04-11,0.2,34.6,25.5,29.9,5.39,3.96,67,20.63
TanChau,10.804,105.234,2018-04-12,0.0,35.4,26.1,30.4,5.43,3.78,66,21.07
TanChau,10.804,105.234,2018-04-13,0.0,36.1,25.9,30.8,5.71,3.3,61,21.11
TanChau,10.804,105.234,2018-04-14,0.1,36.5,26.3,30.9,6.01,3.26,62,23.0
TanChau,10.804,105.234,2018-04-15,0.0,34.9,26.2,30.7,5.37,2.71,64,21.58
TanChau,10.804,105.234,2018-04-16,0.0,36.4,27.1,31.2,5.8,4.24,59,21.56
TanChau,10.804,105.234,2018-04-17,0.5,35.1,26.6,30.1,5.27,4.02,64,20.82
TanChau,10.804,105.234,2018-04-18,0.3,35.1,25.6,30.0,5.43,4.2,63,22.68
TanChau,10.804,105.234,2018-04-19,0.7,34.4,26.4,30.0,4.93,2.83,64,19.92
TanChau,10.804,105.234,2018-04-20,4.4,34.6,26.0,29.2,4.57,3.12,71,18.75
TanChau,10.804,105.234,2018-04-21,0.3,34.4,26.0,29.8,5.01,3.88,68,20.45
TanChau,10.804,105.234,2018-04-22,0.3,34.5,25.6,29.8,5.09,3.83,68,20.22
TanChau,10.804,105.234,2018-04-23,5.7,35.0,26.6,29.7,5.02,3.1,71,20.87
TanChau,10.804,105.234,2018-04-24,4.0,35.3,26.5,29.5,4.53,2.91,72,18.6
TanChau,10.804,105.234,2018-04-25,3.5,34.9,26.4,29.8,4.99,3.83,70,21.1
TanChau,10.804,105.234,2018-04-26,0.6,36.3,26.7,30.4,5.41,5.68,67,22.27
TanChau,10.804,105.234,2018-04-27,1.0,36.3,25.6,30.2,5.17,4.32,68,20.55
TanChau,10.804,105.234,2018-04-28,0.7,35.6,27.0,29.9,5.01,3.92,70,20.03
TanChau,10.804,105.234,2018-04-29,1.5,33.2,25.8,28.5,3.58,3.82,75,14.36
TanChau,10.804,105.234,2018-04-30,5.9,32.9,24.8,28.6,4.37,3.07,77,19.81
TanChau,10.804,105.234,2018-05-01,8.2,33.8,25.4,28.7,4.28,3.14,77,19.17
TanChau,10.804,105.234,2018-05-02,13.0,32.6,25.1,28.4,4.62,2.37,79,21.93
TanChau,10.804,105.234,2018-05-03,6.3,32.4,24.5,28.2,4.72,2.66,79,21.97
TanChau,10.804,105.234,2018-05-04,5.1,30.8,25.5,27.5,3.61,3.0,83,16.72
TanChau,10.804,105.234,2018-05-05,5.3,30.3,24.9,27.4,3.76,4.14,83,17.78
TanChau,10.804,105.234,2018-05-06,4.5,31.5,25.4,28.1,4.61,3.18,83,21.93
TanChau,10.804,105.234,2018-05-07,4.9,31.8,25.7,28.2,4.08,3.47,82,18.72
TanChau,10.804,105.234,2018-05-08,10.1,30.4,26.2,27.8,3.38,4.7,84,15.53
TanChau,10.804,105.234,2018-05-09,6.8,31.1,25.6,27.8,3.73,3.33,85,17.33
TanChau,10.804,105.234,2018-05-10,2.4,31.6,25.2,27.8,4.12,2.76,84,19.83
TanChau,10.804,105.234,2018-05-11,4.3,32.0,25.1,27.8,4.51,4.39,84,21.88
TanChau,10.804,105.234,2018-05-12,1.4,32.3,25.6,28.5,4.83,3.55,79,22.31
TanChau,10.804,105.234,2018-05-13,5.8,31.5,25.0,28.1,4.42,2.89,81,21.03
TanChau,10.804,105.234,2018-05-14,1.4,32.5,25.2,28.5,4.67,3.3,81,22.1
TanChau,10.804,105.234,2018-05-15,1.0,32.3,25.8,28.6,4.61,3.26,81,21.82
TanChau,10.804,105.234,2018-05-16,2.6,31.5,25.6,28.4,4.46,3.3,80,20.91
TanChau,10.804,105.234,2018-05-17,3.1,32.7,25.3,28.4,4.84,3.26,79,22.64
TanChau,10.804,105.234,2018-05-18,1.8,32.6,25.5,28.6,4.44,3.72,80,20.57
TanChau,10.804,105.234,2018-05-19,4.8,32.3,26.0,28.5,4.35,2.38,81,20.57
TanChau,10.804,105.234,2018-05-20,0.5,32.5,25.9,28.3,4.17,2.2,83,19.33
TanChau,10.804,105.234,2018-05-21,1.0,33.6,26.0,28.7,5.0,3.89,79,23.09
TanChau,10.804,105.234,2018-05-22,5.3,31.1,26.1,27.9,2.95,3.88,84,13.27
TanChau,10.804,105.234,2018-05-23,1.3,32.1,25.4,28.4,3.83,4.08,81,17.03
TanChau,10.804,105.234,2018-05-24,17.4,29.8,24.4,26.9,2.66,3.6,87,12.43
TanChau,10.804,105.234,2018-05-25,0.0,32.9,25.4,28.8,4.59,2.33,78,21.04
TanChau,10.804,105.234,2018-05-26,2.7,32.1,26.2,28.4,3.75,2.09,82,17.22
TanChau,10.804,105.234,2018-05-27,7.0,33.1,25.4,29.0,4.44,2.59,80,20.39
TanChau,10.804,105.234,2018-05-28,5.5,32.4,25.3,28.4,3.83,2.06,83,17.88
TanChau,10.804,105.234,2018-05-29,1.5,31.5,25.9,27.7,3.04,3.54,85,14.0
TanChau,10.804,105.234,2018-05-30,2.0,32.3,25.7,28.4,4.58,4.32,83,21.63
TanChau,10.804,105.234,2018-05-31,9.5,31.7,25.5,27.9,4.08,3.3,85,19.75
TanChau,10.804,105.234,2018-06-01,11.8,31.0,24.9,27.2,3.44,3.0,86,16.29
TanChau,10.804,105.234,2018-06-02,28.3,29.5,24.8,26.4,1.95,3.14,91,8.83
TanChau,10.804,105.234,2018-06-03,9.9,26.6,25.1,25.6,1.25,1.84,92,5.64
TanChau,10.804,105.234,2018-06-04,6.8,30.1,24.5,26.8,2.7,3.41,89,12.81
TanChau,10.804,105.234,2018-06-05,13.7,30.2,25.7,27.4,3.61,5.49,86,17.31
TanChau,10.804,105.234,2018-06-06,8.4,31.4,25.3,27.7,3.83,3.96,86,18.22
TanChau,10.804,105.234,2018-06-07,9.2,31.6,25.5,27.7,3.31,4.07,86,15.57
TanChau,10.804,105.234,2018-06-08,4.0,29.1,25.9,27.2,2.37,3.71,87,10.3
TanChau,10.804,105.234,2018-06-09,4.8,29.8,25.3,27.1,2.44,5.28,87,9.95
TanChau,10.804,105.234,2018-06-10,1.4,30.2,25.3,27.3,2.68,5.35,86,11.5
TanChau,10.804,105.234,2018-06-11,5.8,30.4,24.9,27.1,3.17,4.38,86,14.41
TanChau,10.804,105.234,2018-06-12,1.2,31.0,26.1,27.9,3.49,3.98,83,15.34
TanChau,10.804,105.234,2018-06-13,9.2,30.7,25.4,27.6,3.05,3.47,88,14.47
TanChau,10.804,105.234,2018-06-14,3.4,30.9,26.1,28.1,3.27,4.97,84,14.16
TanChau,10.804,105.234,2018-06-15,6.0,31.4,26.5,28.2,4.22,5.32,80,18.27
TanChau,10.804,105.234,2018-06-16,1.3,29.5,25.2,27.1,3.29,6.18,84,14.57
TanChau,10.804,105.234,2018-06-17,4.7,29.2,24.5,26.6,2.89,7.05,87,12.64
TanChau,10.804,105.234,2018-06-18,16.2,29.0,24.8,26.4,2.72,5.24,90,12.79
TanChau,10.804,105.234,2018-06-19,3.8,30.2,25.5,27.0,3.57,6.79,85,16.34
TanChau,10.804,105.234,2018-06-20,1.9,31.4,24.8,27.7,4.46,5.47,82,20.58
TanChau,10.804,105.234,2018-06-21,3.0,31.1,25.5,27.9,4.4,4.72,82,20.47
TanChau,10.804,105.234,2018-06-22,3.7,31.4,25.1,27.7,4.14,4.34,85,20.12
TanChau,10.804,105.234,2018-06-23,6.2,31.9,24.9,27.6,4.37,3.78,85,21.0
TanChau,10.804,105.234,2018-06-24,6.5,30.5,25.7,27.4,2.82,4.35,85,12.17
TanChau,10.804,105.234,2018-06-25,5.4,31.6,25.1,27.4,4.19,3.88,84,19.94
TanChau,10.804,105.234,2018-06-26,7.8,29.4,24.6,26.6,3.43,3.89,88,16.95
TanChau,10.804,105.234,2018-06-27,8.3,29.2,23.7,26.2,3.21,3.42,89,15.98
TanChau,10.804,105.234,2018-06-28,4.9,31.2,23.8,26.8,4.28,4.03,87,21.34
TanChau,10.804,105.234,2018-06-29,1.7,31.7,24.7,27.8,4.76,3.08,82,22.67
TanChau,10.804,105.234,2018-06-30,0.8,31.7,25.5,28.1,4.85,4.69,81,22.23
TanChau,10.804,105.234,2018-07-01,3.5,30.8,24.7,27.5,4.07,4.4,85,19.32
TanChau,10.804,105.234,2018-07-02,8.1,29.7,25.5,27.0,4.03,6.57,85,19.98
TanChau,10.804,105.234,2018-07-03,11.6,31.0,24.8,26.9,3.91,5.17,86,19.01
TanChau,10.804,105.234,2018-07-04,0.6,30.7,24.5,27.2,4.25,5.98,81,18.41
TanChau,10.804,105.234,2018-07-05,3.5,29.8,25.2,27.2,4.07,5.83,83,18.59
TanChau,10.804,105.234,2018-07-06,7.2,29.8,24.8,26.8,3.42,6.72,82,14.25
TanChau,10.804,105.234,2018-07-07,1.0,29.2,25.3,26.9,2.8,4.74,83,11.44
TanChau,10.804,105.234,2018-07-08,5.1,31.9,25.2,27.6,4.02,3.63,82,18.29
TanChau,10.804,105.234,2018-07-09,7.8,31.3,25.7,27.7,3.65,4.84,83,15.71
TanChau,10.804,105.234,2018-07-10,5.3,29.5,25.5,26.9,3.37,5.1,84,15.06
TanChau,10.804,105.234,2018-07-11,0.4,28.9,25.2,26.8,2.6,4.55,83,10.18
TanChau,10.804,105.234,2018-07-12,4.5,29.0,25.3,26.7,3.06,6.74,85,13.36
TanChau,10.804,105.234,2018-07-13,11.8,29.0,25.2,26.8,3.21,6.28,86,14.39
TanChau,10.804,105.234,2018-07-14,6.0,28.6,25.3,26.7,3.01,6.52,87,13.55
TanChau,10.804,105.234,2018-07-15,1.2,30.2,25.5,27.3,3.56,6.36,83,14.86
TanChau,10.804,105.234,2018-07-16,0.9,30.4,25.3,27.5,3.73,5.69,82,15.92
TanChau,10.804,105.234,2018-07-17,18.3,27.9,24.5,26.1,1.91,6.48,92,8.45
TanChau,10.804,105.234,2018-07-18,7.5,28.8,25.5,26.7,3.1,6.66,89,14.99
TanChau,10.804,105.234,2018-07-19,1.5,30.3,25.1,27.3,4.04,7.13,83,18.02
TanChau,10.804,105.234,2018-07-20,5.9,31.3,24.6,27.1,3.62,5.33,86,16.64
TanChau,10.804,105.234,2018-07-21,7.6,29.1,25.6,27.4,3.14,5.02,84,13.22
TanChau,10.804,105.234,2018-07-22,10.0,29.6,26.8,27.7,3.83,6.37,81,15.79
TanChau,10.804,105.234,2018-07-23,0.6,31.7,26.0,28.3,4.78,6.61,77,19.45
TanChau,10.804,105.234,2018-07-24,0.4,31.5,26.4,28.4,4.59,6.04,78,19.09
TanChau,10.804,105.234,2018-07-25,7.4,30.6,25.5,27.6,3.79,5.55,84,17.19
TanChau,10.804,105.234,2018-07-26,2.1,32.2,25.6,28.0,4.22,4.18,82,18.96
TanChau,10.804,105.234,2018-07-27,6.6,30.4,26.2,27.8,4.17,6.1,82,19.02
TanChau,10.804,105.234,2018-07-28,10.3,30.7,25.4,27.5,3.67,5.01,84,16.51
TanChau,10.804,105.234,2018-07-29,5.2,31.0,25.4,27.5,3.33,4.21,84,14.18
TanChau,10.804,105.234,2018-07-30,8.6,29.6,25.4,26.9,3.04,5.92,86,13.67
TanChau,10.804,105.234,2018-07-31,4.4,32.4,24.6,28.0,4.84,3.89,81,22.78
TanChau,10.804,105.234,2018-08-01,3.4,32.1,24.6,27.9,4.9,5.25,80,22.23
TanChau,10.804,105.234,2018-08-02,4.0,31.0,25.5,27.5,4.46,6.41,78,19.52
TanChau,10.804,105.234,2018-08-03,1.0,31.3,25.8,27.7,3.97,5.17,78,16.1
TanChau,10.804,105.234,2018-08-04,8.0,31.3,25.3,27.5,4.1,4.43,81,18.32
TanChau,10.804,105.234,2018-08-05,9.9,30.9,25.5,27.3,3.43,4.9,83,14.82
TanChau,10.804,105.234,2018-08-06,16.4,29.5,25.1,26.4,2.09,4.63,89,9.23
TanChau,10.804,105.234,2018-08-07,31.0,28.3,24.9,25.9,2.05,3.9,92,9.56
TanChau,10.804,105.234,2018-08-08,9.1,28.5,24.6,26.0,2.13,4.64,90,9.23
TanChau,10.804,105.234,2018-08-09,8.3,28.0,24.3,25.6,2.01,6.31,90,8.82
TanChau,10.804,105.234,2018-08-10,6.3,28.6,24.4,26.3,3.28,6.58,87,15.7
TanChau,10.804,105.234,2018-08-11,0.8,30.9,24.9,27.2,4.24,6.91,81,18.57
TanChau,10.804,105.234,2018-08-12,7.9,28.8,24.6,26.3,2.71,6.63,86,11.47
TanChau,10.804,105.234,2018-08-13,8.8,31.4,24.7,27.3,3.81,6.67,82,15.66
TanChau,10.804,105.234,2018-08-14,7.9,28.7,25.0,26.7,2.51,5.64,88,11.34
TanChau,10.804,105.234,2018-08-15,5.6,29.0,25.4,27.2,2.91,5.36,85,12.55
TanChau,10.804,105.234,2018-08-16,0.8,31.6,25.6,27.7,4.66,6.96,78,19.8
TanChau,10.804,105.234,2018-08-17,1.0,30.7,25.8,27.9,4.55,7.91,79,19.15
TanChau,10.804,105.234,2018-08-18,4.5,30.5,24.9,27.1,3.64,6.4,85,16.55
TanChau,10.804,105.234,2018-08-19,7.0,28.7,24.6,26.4,2.62,5.36,88,11.85
TanChau,10.804,105.234,2018-08-20,9.3,30.4,24.3,26.9,3.45,4.84,86,15.62
TanChau,10.804,105.234,2018-08-21,9.5,30.6,25.2,27.0,3.23,4.67,87,14.96
TanChau,10.804,105.234,2018-08-22,4.8,30.6,25.3,27.5,3.99,7.0,84,18.13
TanChau,10.804,105.234,2018-08-23,5.1,31.0,24.9,27.3,3.98,6.24,84,18.45
TanChau,10.804,105.234,2018-08-24,4.1,31.6,24.7,27.5,3.81,4.53,84,17.29
TanChau,10.804,105.234,2018-08-25,4.8,31.3,25.2,27.4,3.8,4.2,83,17.08
TanChau,10.804,105.234,2018-08-26,1.8,31.2,25.3,27.8,4.12,4.79,79,17.7
TanChau,10.804,105.234,2018-08-27,15.4,28.5,25.4,26.8,2.68,4.49,85,11.68
TanChau,10.804,105.234,2018-08-28,1.4,31.8,25.0,27.8,4.75,5.0,79,21.02
TanChau,10.804,105.234,2018-08-29,0.8,32.4,25.0,28.0,4.93,5.35,78,21.43
TanChau,10.804,105.234,2018-08-30,0.3,31.8,25.4,28.0,5.13,6.49,76,22.17
TanChau,10.804,105.234,2018-08-31,1.9,31.4,24.8,27.8,4.75,5.42,79,21.54
TanChau,10.804,105.234,2018-09-01,2.8,32.1,25.0,27.8,4.38,4.33,82,20.44
TanChau,10.804,105.234,2018-09-02,5.4,31.9,24.7,27.7,4.52,3.62,82,21.23
TanChau,10.804,105.234,2018-09-03,14.3,28.2,25.0,26.2,2.12,5.25,88,9.08
TanChau,10.804,105.234,2018-09-04,5.5,29.8,23.7,26.4,3.38,5.28,86,15.5
TanChau,10.804,105.234,2018-09-05,0.0,31.9,24.4,27.6,4.75,4.34,78,21.3
TanChau,10.804,105.234,2018-09-06,2.9,32.2,23.6,27.6,4.73,4.64,79,21.9
