date,TanChau_Discharge,MyTho_EC,MyTho_Salinity,TanChau_Discharge_lag_1d,TanChau_Discharge_lag_3d,TanChau_Discharge_lag_5d,TanChau_Discharge_lag_7d,TanChau_Discharge_lag_14d,TanChau_Discharge_lag_21d,TanChau_Discharge_lag_30d,TanChau_Discharge_roll_3d,TanChau_Discharge_roll_7d,TanChau_Discharge_roll_14d
2008-06-02,2120.6055,23.9,15.296,2178.2012,2415.125,2387.125,2399.2227,2746.0703,1302.1621,256.79492,2199.1223958333335,2314.3088727678573,2452.8606305803573
2008-06-03,2147.4922,23.8,15.232000000000001,2120.6055,2298.5605,2443.2812,2357.2637,2693.8496,1324.0586,247.86523,2148.7662760416665,2284.3415178571427,2413.8351004464284
2008-06-04,2210.1543,23.7,15.168000000000001,2147.4922,2178.2012,2415.125,2387.125,2700.289,1456.8711,244.32812,2159.4173177083335,2259.059988839286,2378.8254743303573
2008-06-05,2271.4082,23.6,15.104000000000001,2210.1543,2120.6055,2298.5605,2443.2812,2671.3633,2172.3477,254.71484,2209.6848958333335,2234.5066964285716,2350.257254464286
2008-06-06,2350.6934,23.5,15.040000000000001,2271.4082,2147.4922,2178.2012,2415.125,2623.7969,3172.709,286.16016,2277.4186197916665,2225.302176339286,2330.7498604910716
2008-06-07,2408.6582,23.400000000000002,14.976,2350.6934,2210.1543,2120.6055,2298.5605,2568.3281,3435.4062,437.6289,2343.5865885416665,2241.0304129464284,2319.3448660714284
2008-06-08,2387.5469,23.3,14.912,2408.6582,2271.4082,2147.4922,2178.2012,2483.037,3026.7754,912.72266,2382.2994791666665,2270.936941964286,2312.5241350446427
2008-06-09,2339.789,23.200000000000003,14.848,2387.5469,2350.6934,2210.1543,2120.6055,2399.2227,2746.0703,1225.1309,2378.6647135416665,2302.2488839285716,2308.278878348214
2008-06-10,2345.1465,23.1,14.784,2339.789,2408.6582,2271.4082,2147.4922,2357.2637,2693.8496,1283.7793,2357.494140625,2330.4852120535716,2307.4133649553573
2008-06-11,2435.127,23.0,14.72,2345.1465,2387.5469,2350.6934,2210.1543,2387.125,2700.289,1302.1621,2373.3541666666665,2362.6241629464284,2310.8420758928573
2008-06-12,2594.2656,22.900000000000002,14.656,2435.127,2339.789,2408.6582,2271.4082,2443.2812,2671.3633,1324.0586,2458.1796875,2408.746651785714,2321.6266741071427
2008-06-13,2767.3457,22.8,14.592,2594.2656,2345.1465,2387.5469,2350.6934,2415.125,2623.7969,1456.8711,2598.9127604166665,2468.2684151785716,2346.7852957589284
2008-06-14,2912.0273,22.700000000000003,14.528,2767.3457,2435.127,2339.789,2408.6582,2298.5605,2568.3281,2172.3477,2757.8795572916665,2540.178292410714,2390.6043526785716
2008-06-15,3073.3652,22.6,14.464,2912.0273,2594.2656,2345.1465,2387.5469,2178.2012,2483.037,3172.709,2917.5794270833335,2638.15234375,2454.5446428571427
2008-06-16,3336.83,22.37666666666667,14.321066666666667,3073.3652,2767.3457,2435.127,2339.789,2120.6055,2399.2227,3435.4062,3107.4075520833335,2780.5867745535716,2541.4178292410716
2008-06-17,3674.6914,22.153333333333336,14.178133333333333,3336.83,2912.0273,2594.2656,2345.1465,2147.4922,2357.2637,3026.7754,3361.62890625,2970.5217633928573,2650.503487723214
2008-06-18,3966.4062,21.93,14.0352,3674.6914,3073.3652,2767.3457,2435.127,2210.1543,2387.125,2746.0703,3659.3092447916665,3189.275948660714,2775.9500558035716
2008-06-19,4163.9746,21.706666666666667,13.892266666666668,3966.4062,3336.83,2912.0273,2594.2656,2271.4082,2443.2812,2693.8496,3935.0240885416665,3413.520089285714,2911.133370535714
2008-06-20,4340.5254,21.483333333333334,13.749333333333334,4163.9746,3674.6914,3073.3652,2767.3457,2350.6934,2415.125,2700.289,4156.96875,3638.2600446428573,3053.264229910714
2008-06-21,4473.885,21.26,13.6064,4340.5254,3966.4062,3336.83,2912.0273,2408.6582,2298.5605,2671.3633,4326.128255208333,3861.3825334821427,3200.7804129464284
2008-06-22,4492.0293,21.03666666666667,13.463466666666667,4473.885,4163.9746,3674.6914,3073.3652,2387.5469,2178.2012,2623.7969,4435.479817708333,4064.048828125,3351.1005859375
2008-06-23,4393.885,20.813333333333336,13.320533333333334,4492.0293,4340.5254,3966.4062,3336.83,2339.789,2120.6055,2568.3281,4453.266276041667,4215.056640625,3497.821707589286
2008-06-24,4236.285,20.59,13.1776,4393.885,4473.885,4163.9746,3674.6914,2345.1465,2147.4922,2483.037,4374.06640625,4295.284319196428,3632.9030412946427
2008-06-25,4070.955,20.366666666666667,13.034666666666666,4236.285,4492.0293,4340.5254,3966.4062,2435.127,2210.1543,2399.2227,4233.708333333333,4310.219866071428,3749.7479073660716
2008-06-26,3911.918,20.143333333333334,12.891733333333335,4070.955,4393.885,4473.885,4163.9746,2594.2656,2271.4082,2357.2637,4073.052734375,4274.211774553572,3843.8659319196427
2008-06-27,3756.9062,19.92,12.748800000000001,3911.918,4236.285,4492.0293,4340.5254,2767.3457,2350.6934,2387.125,3913.259765625,4190.837611607143,3914.548828125
2008-06-28,3601.3652,19.69666666666667,12.605866666666667,3756.9062,4070.955,4393.885,4473.885,2912.0273,2408.6582,2443.2812,3756.7298177083335,4066.191964285714,3963.7872488839284
2008-06-29,3457.543,19.473333333333336,12.462933333333334,3601.3652,3911.918,4236.285,4492.0293,3073.3652,2387.5469,2415.125,3605.271484375,3918.408203125,3991.228515625
2008-06-30,3331.2617,19.25,12.32,3457.543,3756.9062,4070.955,4393.885,3336.83,2339.789,2298.5605,3463.3899739583335,3766.604910714286,3990.8307756696427
2008-07-01,3222.2344,19.026666666666667,12.177066666666667,3331.2617,3601.3652,3911.918,4236.285,3674.6914,2345.1465,2178.2012,3337.0130208333335,3621.7405133928573,3958.5124162946427
2008-07-02,3139.1074,18.803333333333335,12.034133333333333,3222.2344,3457.543,3756.9062,4070.955,3966.4062,2435.127,2120.6055,3230.8678385416665,3488.6194196428573,3899.4196428571427
2008-07-03,3107.2012,18.580000000000002,11.891200000000001,3139.1074,3331.2617,3601.3652,3911.918,4163.9746,2594.2656,2147.4922,3156.1809895833335,3373.6598772321427,3823.9358258928573
2008-07-04,3212.0996,18.35666666666667,11.748266666666668,3107.2012,3222.2344,3457.543,3756.9062,4340.5254,2767.3457,2210.1543,3152.802734375,3295.8303571428573,3743.333984375
2008-07-05,3477.0674,18.133333333333333,11.605333333333334,3212.0996,3139.1074,3331.2617,3601.3652,4473.885,2912.0273,2271.4082,3265.4560546875,3278.0735212053573,3672.132742745536
2008-07-06,3685.2285,17.91,11.4624,3477.0674,3107.2012,3222.2344,3457.543,4492.0293,3073.3652,2350.6934,3458.1318359375,3310.600027901786,3614.5041155133927
2008-07-07,3701.289,17.686666666666667,11.319466666666667,3685.2285,3212.0996,3139.1074,3331.2617,4393.885,3336.83,2408.6582,3621.1949869791665,3363.4610770089284,3565.0329938616073
2008-07-08,3649.6895,17.463333333333335,11.176533333333333,3701.289,3477.0674,3107.2012,3222.2344,4236.285,3674.6914,2387.5469,3678.7356770833335,3424.5260881696427,3523.13330078125
2008-07-09,3673.6592,17.240000000000002,11.0336,3649.6895,3685.2285,3212.0996,3139.1074,4070.955,3966.4062,2339.789,3674.8792317708335,3500.890625,3494.7550223214284
2008-07-10,3816.835,17.016666666666666,10.890666666666668,3673.6592,3701.289,3477.0674,3107.2012,3911.918,4163.9746,2345.1465,3713.39453125,3602.2668805803573,3487.96337890625
2008-07-11,4072.9873,16.793333333333333,10.747733333333334,3816.835,3649.6895,3685.2285,3212.0996,3756.9062,4340.5254,2435.127,3854.4938151041665,3725.2508370535716,3510.540597098214
2008-07-12,4406.5635,16.57,10.604800000000001,4072.9873,3673.6592,3701.289,3477.0674,3601.3652,4473.885,2594.2656,4098.795247395833,3858.0359933035716,3568.054757254464
2008-07-13,4685.338,16.346666666666668,10.461866666666667,4406.5635,3816.835,3649.6895,3685.2285,3457.543,4492.0293,2767.3457,4388.296223958333,4000.908761160714,3655.75439453125
2008-07-14,4777.3564,16.123333333333335,10.318933333333334,4685.338,4072.9873,3673.6592,3701.289,3331.2617,4393.885,2912.0273,4623.0859375,4154.632672991072,3759.046875
2008-07-15,4689.6143,15.9,10.176,4777.3564,4406.5635,3816.835,3649.6895,3222.2344,4236.285,3073.3652,4717.436197916667,4303.193359375,3863.8597237723216
2008-07-16,4488.4297,15.896774193548387,10.173935483870968,4689.6143,4685.338,4072.9873,3673.6592,3139.1074,4070.955,3336.83,4651.800130208333,4419.589146205357,3960.2398856026784
2008-07-17,4259.9873,15.893548387096775,10.171870967741935,4488.4297,4777.3564,4406.5635,3816.835,3107.2012,3911.918,3674.6914,4479.34375,4482.896623883928,4042.5817522321427
2008-07-18,4072.8154,15.890322580645162,10.169806451612903,4259.9873,4689.6143,4685.338,4072.9873,3212.0996,3756.9062,3966.4062,4273.744140625,4482.8720703125,4104.061453683035
2008-07-19,3970.9824,15.887096774193548,10.167741935483871,4072.8154,4488.4297,4777.3564,4406.5635,3477.0674,3601.3652,4163.9746,4101.26171875,4420.646205357143,4139.341099330357
2008-07-20,3980.3174,15.883870967741936,10.16567741935484,3970.9824,4259.9873,4689.6143,4685.338,3685.2285,3457.543,4340.5254,4008.0384114583335,4319.928989955357,4160.418875558035
2008-07-21,4070.0,15.880645161290323,10.163612903225806,3980.3174,4072.8154,4488.4297,4777.3564,3701.289,3331.2617,4473.885,4007.0999348958335,4218.878069196428,4186.75537109375
2008-07-22,4184.6895,15.87741935483871,10.161548387096774,4070.0,3970.9824,4259.9873,4689.6143,3649.6895,3222.2344,4492.0293,4078.3356119791665,4146.745954241072,4224.969656808035
2008-07-23,4341.625,15.874193548387098,10.159483870967742,4184.6895,3980.3174,4072.8154,4488.4297,3673.6592,3139.1074,4393.885,4198.771484375,4125.773856026785,4272.681501116072
2008-07-24,4558.948,15.870967741935484,10.15741935483871,4341.625,4070.0,3970.9824,4259.9873,3816.835,3107.2012,4236.285,4361.754231770833,4168.482561383928,4325.689592633928
2008-07-25,4755.536,15.867741935483872,10.155354838709677,4558.948,4184.6895,3980.3174,4072.8154,4072.9873,3212.0996,4070.955,4552.036458333333,4266.014090401785,4374.443080357143
2008-07-26,4880.9756,15.864516129032259,10.153290322580645,4755.536,4341.625,4070.0,3970.9824,4406.5635,3477.0674,3911.918,4731.819986979167,4396.013113839285,4408.329659598215
2008-07-27,4961.2734,15.861290322580645,10.151225806451613,4880.9756,4558.948,4184.6895,3980.3174,4685.338,3685.2285,3756.9062,4865.928385416667,4536.149693080357,4428.039341517857
2008-07-28,5033.6494,15.858064516129033,10.149161290322581,4961.2734,4755.536,4341.625,4070.0,4777.3564,3701.289,3601.3652,4958.6328125,4673.813895089285,4446.345982142857
2008-07-29,5227.584,15.85483870967742,10.147096774193548,5033.6494,4880.9756,4558.948,4184.6895,4689.6143,3649.6895,3457.543,5074.1689453125,4822.798828125,4484.772391183035
2008-07-30,5653.6104,15.851612903225806,10.145032258064516,5227.584,4961.2734,4755.536,4341.625,4488.4297,3673.6592,3331.2617,5304.947916666667,5010.225306919643,4567.999581473215
2008-07-31,5953.3076,15.848387096774195,10.142967741935484,5653.6104,5033.6494,4880.9756,4558.948,4259.9873,3816.835,3222.2344,5611.500651041667,5209.419503348215,4688.951032366072
2008-08-01,5934.289,15.845161290322581,10.140903225806452,5953.3076,5227.584,4961.2734,4755.536,4072.8154,4072.9873,3139.1074,5847.069010416667,5377.812779017857,4821.913434709822
2008-08-02,5832.3467,15.841935483870968,10.138838709677419,5934.289,5653.6104,5033.6494,4880.9756,3970.9824,4406.5635,3107.2012,5906.647786458333,5513.722935267857,4954.868024553572
2008-08-03,5880.49,15.838709677419356,10.136774193548387,5832.3467,5953.3076,5227.584,4961.2734,3980.3174,4685.338,3212.0996,5882.375325520833,5645.039620535715,5090.594656808035
2008-08-04,6221.2354,15.835483870967742,10.134709677419355,5880.49,5934.289,5653.6104,5033.6494,4070.0,4777.3564,3477.0674,5978.024088541667,5814.694754464285,5244.254324776785
2008-08-05,6933.6875,15.832258064516129,10.132645161290323,6221.2354,5832.3467,5953.3076,5227.584,4184.6895,4689.6143,3685.2285,6345.1376953125,6058.423828125,5440.611328125
2008-08-06,7420.871,15.829032258064517,10.13058064516129,6933.6875,5880.49,5934.289,5653.6104,4341.625,4488.4297,3701.289,6858.597981770833,6310.8896484375,5660.557477678572
2008-08-07,7654.6543,15.825806451612904,10.128516129032258,7420.871,6221.2354,5832.3467,5953.3076,4558.948,4259.9873,3649.6895,7336.404296875,6553.939174107143,5881.679338727678
2008-08-08,7986.327,15.822580645161292,10.126451612903226,7654.6543,6933.6875,5880.49,5934.289,4755.536,4072.8154,3673.6592,7687.2841796875,6847.087472098215,6112.450125558035
2008-08-09,8113.8037,15.819354838709678,10.124387096774194,7986.327,7420.871,6221.2354,5832.3467,4880.9756,3970.9824,3816.835,7918.26171875,7173.009905133928,6343.366420200893
2008-08-10,7960.122,15.816129032258065,10.12232258064516,8113.8037,7654.6543,6933.6875,5880.49,4961.2734,3980.3174,4072.9873,8020.084309895833,7470.100167410715,6557.569893973215
2008-08-11,7614.134,15.812903225806453,10.120258064516129,7960.122,7986.327,7420.871,6221.2354,5033.6494,4070.0,4406.5635,7896.019856770833,7669.085658482143,6741.890206473215
2008-08-12,7289.1133,15.80967741935484,10.118193548387097,7614.134,8113.8037,7654.6543,6933.6875,5227.584,4184.6895,4685.338,7621.123046875,7719.860770089285,6889.142299107143
2008-08-13,7141.3066,15.806451612903226,10.116129032258065,7289.1133,7960.122,7986.327,7420.871,5653.6104,4341.625,4777.3564,7348.1845703125,7679.922991071428,6995.406319754465
2008-08-14,7252.5107,15.803225806451614,10.114064516129032,7141.3066,7614.134,8113.8037,7654.6543,5953.3076,4558.948,4689.6143,7227.6435546875,7622.473911830357,7088.20654296875
2008-08-15,7477.3926,15.8,10.112,7252.5107,7289.1133,7960.122,7986.327,5934.289,4755.536,4488.4297,7290.4033203125,7549.768973214285,7198.42822265625
2008-08-16,7665.578,15.841935483870968,10.138838709677419,7477.3926,7141.3066,7614.134,8113.8037,5832.3467,4880.9756,4259.9873,7465.160481770833,7485.736746651785,7329.373325892857
2008-08-17,7738.0703,15.883870967741936,10.16567741935484,7665.578,7252.5107,7289.1133,7960.122,5880.49,4961.2734,4072.8154,7627.013671875,7454.015066964285,7462.0576171875
2008-08-18,7631.049,15.925806451612903,10.192516129032258,7738.0703,7477.3926,7141.3066,7614.134,6221.2354,5033.6494,3970.9824,7678.232421875,7456.431501116072,7562.758579799107
2008-08-19,7357.336,15.967741935483872,10.219354838709677,7631.049,7665.578,7252.5107,7289.1133,6933.6875,5227.584,3980.3174,7575.485026041667,7466.177594866072,7593.019182477678
2008-08-20,7051.1865,16.00967741935484,10.246193548387097,7357.336,7738.0703,7477.3926,7141.3066,7420.871,5653.6104,4070.0,7346.523763020833,7453.303292410715,7566.613141741072
2008-08-21,6853.801,16.051612903225806,10.273032258064516,7051.1865,7631.049,7665.578,7252.5107,7654.6543,5953.3076,4184.6895,7087.441080729167,7396.3447265625,7509.409319196428
2008-08-22,6790.1455,16.093548387096774,10.299870967741935,6853.801,7357.336,7738.0703,7477.3926,7986.327,5934.289,4341.625,6898.377604166667,7298.166573660715,7423.9677734375
2008-08-23,6724.6543,16.135483870967743,10.326709677419355,6790.1455,7051.1865,7631.049,7665.578,8113.8037,5832.3467,4558.948,6789.533528645833,7163.748883928572,7324.742815290178
2008-08-24,6579.4023,16.17741935483871,10.353548387096774,6724.6543,6853.801,7357.336,7738.0703,7960.122,5880.49,4755.536,6698.0673828125,6998.224888392857,7226.119977678572
2008-08-25,6407.9326,16.219354838709677,10.380387096774195,6579.4023,6790.1455,7051.1865,7631.049,7614.134,6221.2354,4880.9756,6570.6630859375,6823.494001116072,7139.962751116072
2008-08-26,6197.7715,16.261290322580646,10.407225806451613,6407.9326,6724.6543,6853.801,7357.336,7289.1133,6933.6875,4961.2734,6395.035481770833,6657.841936383928,7062.009765625
2008-08-27,5942.3145,16.303225806451614,10.434064516129032,6197.7715,6579.4023,6790.1455,7051.1865,7141.3066,7420.871,5033.6494,6182.6728515625,6499.431640625,6976.367466517857
2008-08-28,5674.4746,16.345161290322583,10.460903225806453,5942.3145,6407.9326,6724.6543,6853.801,7252.5107,7654.6543,5227.584,5938.186848958333,6330.956473214285,6863.650599888393
2008-08-29,5435.705,16.387096774193548,10.487741935483871,5674.4746,6197.7715,6579.4023,6790.1455,7477.3926,7986.327,5653.6104,5684.164713541667,6137.464983258928,6717.815778459822
2008-08-30,5291.775,16.429032258064517,10.51458064516129,5435.705,5942.3145,6407.9326,6724.6543,7665.578,8113.8037,5953.3076,5467.318196614583,5932.767926897322,6548.258405412947
2008-08-31,5248.4424,16.470967741935485,10.54141935483871,5291.775,5674.4746,6197.7715,6579.4023,7738.0703,7960.122,5934.289,5325.307454427083,5742.630789620535,6370.427839006697
2008-09-01,5240.453,16.512903225806454,10.56825806451613,5248.4424,5435.705,5942.3145,6407.9326,7631.049,7614.134,5832.3467,5260.223470052083,5575.848005022322,6199.671003069197
2008-09-02,5284.2188,16.55483870967742,10.595096774193548,5240.453,5291.775,5674.4746,6197.7715,7357.336,7289.1133,5880.49,5257.704752604167,5445.340471540178,6051.591203962053
2008-09-03,5416.9,16.596774193548388,10.621935483870969,5284.2188,5248.4424,5435.705,5942.3145,7051.1865,7141.3066,6221.2354,5313.857259114583,5370.28125,5934.8564453125
2008-09-04,5530.5166,16.638709677419357,10.648774193548388,5416.9,5240.453,5291.775,5674.4746,6853.801,7252.5107,6933.6875,5410.545084635417,5349.7158203125,5840.336146763393
2008-09-05,5533.8545,16.680645161290325,10.675612903225806,5530.5166,5284.2188,5248.4424,5435.705,6790.1455,7477.3926,7420.871,5493.756998697917,5363.737165178572,5750.60107421875
2008-09-06,5468.9775,16.72258064516129,10.702451612903227,5533.8545,5416.9,5240.453,5291.775,6724.6543,7665.578,7654.6543,5511.1162109375,5389.051827566965,5660.909877232143
2008-09-07,5414.755,16.76451612903226,10.729290322580646,5468.9775,5530.5166,5284.2188,5248.4424,6579.4023,7738.0703,7986.327,5472.528971354167,5412.810756138393,5577.720772879465
2008-09-08,5426.335,16.806451612903228,10.756129032258066,5414.755,5533.8545,5416.9,5240.453,6407.9326,7631.049,8113.8037,5436.689127604167,5439.365304129465,5507.606654575893
2008-09-09,5535.641,16.848387096774196,10.782967741935485,5426.335,5468.9775,5530.5166,5284.2188,6197.7715,7357.336,7960.122,5458.910319010417,5475.282784598215,5460.311628069197
2008-09-10,5690.9243,16.89032258064516,10.809806451612904,5535.641,5414.755,5533.8545,5416.9,5942.3145,7051.1865,7614.134,5550.966796875,5514.429129464285,5442.355189732143
2008-09-11,5840.792,16.93225806451613,10.836645161290324,5690.9243,5426.335,5468.9775,5530.5166,5674.4746,6853.801,7289.1133,5689.119140625,5558.754185267857,5454.235002790178
2008-09-12,6067.4595,16.9741935483871,10.863483870967743,5840.792,5535.641,5414.755,5533.8545,5435.705,6790.1455,7141.3066,5866.391927083333,5634.983468191965,5499.360316685268
2008-09-13,6239.3237,17.016129032258064,10.890322580645162,6067.4595,5690.9243,5426.335,5468.9775,5291.775,6724.6543,7252.5107,6049.191731770833,5745.032924107143,5567.042375837053
2008-09-14,6320.545,17.058064516129033,10.917161290322582,6239.3237,5840.792,5535.641,5414.755,5248.4424,6579.4023,7477.3926,6209.109375,5874.431501116072,5643.621128627232
2008-09-15,6534.118,17.1,10.944,6320.545,6067.4595,5690.9243,5426.335,5240.453,6407.9326,7665.578,6364.662272135417,6032.686244419643,5736.025774274553
2008-09-16,6879.464,17.013333333333335,10.888533333333335,6534.118,6239.3237,5840.792,5535.641,5284.2188,6197.7715,7738.0703,6578.042317708333,6224.660923549107,5849.97185407366
2008-09-17,7116.3965,16.92666666666667,10.833066666666667,6879.464,6320.545,6067.4595,5690.9243,5416.9,5942.3145,7631.049,6843.326171875,6428.2998046875,5971.364467075893
2008-09-18,7355.355,16.84,10.777600000000001,7116.3965,6534.118,6239.3237,5840.792,5530.5166,5674.4746,7357.336,7117.07177734375,6644.665945870535,6101.710065569197
2008-09-19,7699.942,16.753333333333334,10.722133333333334,7355.355,6879.464,6320.545,6067.4595,5533.8545,5435.705,7051.1865,7390.564453125,6877.877720424107,6256.430594308035
2008-09-20,8022.6743,16.666666666666668,10.666666666666668,7699.942,7116.3965,6534.118,6239.3237,5468.9775,5291.775,6853.801,7692.657063802083,7132.64208984375,6438.837506975447
2008-09-21,8089.7173,16.580000000000002,10.6112,8022.6743,7355.355,6879.464,6320.545,5414.755,5248.4424,6790.1455,7937.444498697917,7385.380998883928,6629.90625
2008-09-22,7952.026,16.493333333333336,10.555733333333334,8089.7173,7699.942,7116.3965,6534.118,5426.335,5240.453,6724.6543,8021.472493489583,7587.939243861607,6810.312744140625
2008-09-23,7790.0605,16.406666666666666,10.500266666666667,7952.026,8022.6743,7355.355,6879.464,5535.641,5284.2188,6579.4023,7943.9345703125,7718.024483816965,6971.342703683035
2008-09-24,7613.9863,16.32,10.4448,7790.0605,8089.7173,7699.942,7116.3965,5690.9243,5416.9,6407.9326,7785.357584635417,7789.108747209822,7108.70427594866
2008-09-25,7369.705,16.233333333333334,10.389333333333333,7613.9863,7952.026,8022.6743,7355.355,5840.792,5530.5166,6197.7715,7591.250651041667,7791.158761160715,7217.912353515625
2008-09-26,7021.3735,16.14666666666667,10.333866666666667,7369.705,7790.0605,8089.7173,7699.942,6067.4595,5533.8545,5942.3145,7335.021647135417,7694.220424107143,7286.049072265625
2008-09-27,6629.6567,16.060000000000002,10.2784,7021.3735,7613.9863,7952.026,8022.6743,6239.3237,5468.9775,5674.4746,7006.911783854167,7495.217912946428,7313.93000139509
2008-09-28,6299.769,15.973333333333334,10.222933333333334,6629.6567,7369.705,7790.0605,8089.7173,6320.545,5414.755,5435.705,6650.266438802083,7239.511021205357,7312.446010044643
2008-09-29,6089.427,15.886666666666667,10.167466666666666,6299.769,7021.3735,7613.9863,7952.026,6534.118,5426.335,5291.775,6339.617513020833,6973.425432477678,7280.682338169643
2008-09-30,6017.115,15.8,10.112,6089.427,6629.6567,7369.705,7790.0605,6879.464,5535.641,5248.4424,6135.43701171875,6720.147530691965,7219.086007254465
2008-10-01,6170.168,15.713333333333335,10.056533333333334,6017.115,6299.769,7021.3735,7613.9863,7116.3965,5690.9243,5240.453,6092.236653645833,6513.887765066965,7151.498256138393
2008-10-02,6678.158,15.626666666666667,10.001066666666667,6170.168,6089.427,6629.6567,7369.705,7355.355,5840.792,5284.2188,6288.48046875,6415.095354352678,7103.127057756697
2008-10-03,7211.203,15.540000000000001,9.9456,6678.158,6017.115,6299.769,7021.3735,7699.942,6067.4595,5416.9,6686.509765625,6442.2138671875,7068.217145647322
2008-10-04,7237.3716,15.453333333333333,9.890133333333333,7211.203,6170.168,6089.427,6629.6567,8022.6743,6239.3237,5530.5166,7042.244303385417,6529.0302734375,7012.124093191965
2008-10-05,7223.3726,15.366666666666667,9.834666666666667,7237.3716,6678.158,6017.115,6299.769,8089.7173,6320.545,5533.8545,7223.982421875,6660.9736328125,6950.242327008928
2008-10-06,7143.9824,15.280000000000001,9.7792,7223.3726,7211.203,6170.168,6089.427,7952.026,6534.118,5468.9775,7201.575520833333,6811.624441964285,6892.524937220982
2008-10-07,6851.752,15.193333333333333,9.723733333333334,7143.9824,7237.3716,6678.158,6017.115,7790.0605,6879.464,5414.755,7073.03564453125,6930.858258928572,6825.502894810268
2008-10-08,6476.2603,15.106666666666667,9.668266666666666,6851.752,7223.3726,7211.203,6170.168,7613.9863,7116.3965,5426.335,6823.998209635417,6974.585728236607,6744.236746651785
2008-10-09,6153.3687,15.02,9.6128,6476.2603,7143.9824,7237.3716,6678.158,7369.705,7355.355,5535.641,6493.793619791667,6899.615792410715,6657.355573381697
2008-10-10,5920.74,14.933333333333334,9.557333333333332,6153.3687,6851.752,7223.3726,7211.203,7021.3735,7699.942,5690.9243,6183.456380208333,6715.263950892857,6578.738909040178
2008-10-11,5729.5303,14.846666666666668,9.501866666666666,5920.74,6476.2603,7143.9824,7237.3716,6629.6567,8022.6743,5840.792,5934.54638671875,6499.858049665178,6514.44416155134
2008-10-12,5545.277,14.76,9.4464,5729.5303,6153.3687,6851.752,7223.3726,6299.769,8089.7173,6067.4595,5731.84912109375,6260.130092075893,6460.551862444197
2008-10-13,5341.154,14.673333333333334,9.390933333333333,5545.277,5920.74,6476.2603,7143.9824,6089.427,7952.026,6239.3237,5538.653645833333,6002.583147321428,6407.103794642857
2008-10-14,5122.9536,14.586666666666666,9.335466666666665,5341.154,5729.5303,6153.3687,6851.752,6017.115,7790.0605,6320.545,5336.46142578125,5755.611955915178,6343.235107421875
2008-10-15,4940.4106,14.5,9.28,5122.9536,5545.277,5920.74,6476.2603,6170.168,7613.9863,6534.118,5134.83935546875,5536.204868861607,6255.395298549107
2008-10-16,4854.266,14.512903225806452,9.288258064516128,4940.4106,5341.154,5729.5303,6153.3687,6678.158,7369.705,6879.464,4972.54345703125,5350.618791852678,6125.117292131697
2008-10-17,4835.5874,14.525806451612903,9.296516129032257,4854.266,5122.9536,5545.277,5920.74,7211.203,7021.3735,7116.3965,4876.754720052083,5195.596958705357,5955.430454799107
2008-10-18,4754.5874,14.538709677419355,9.304774193548386,4835.5874,4940.4106,5341.154,5729.5303,7237.3716,6629.6567,7355.355,4814.813639322917,5056.319405691965,5778.088727678572
2008-10-19,4686.075,14.551612903225806,9.313032258064515,4754.5874,4854.266,5122.9536,5545.277,7223.3726,6299.769,7699.942,4758.75,4933.576311383928,5596.85320172991
2008-10-20,4773.459,14.564516129032258,9.321290322580644,4686.075,4835.5874,4940.4106,5341.154,7143.9824,6089.427,8022.6743,4738.04052734375,4852.47705078125,5427.53009905134
2008-10-21,4836.3643,14.57741935483871,9.329548387096773,4773.459,4754.5874,4854.266,5122.9536,6851.752,6017.115,8089.7173,4765.299479166667,4811.535714285715,5283.573835100447
2008-10-22,4801.293,14.59032258064516,9.337806451612902,4836.3643,4686.075,4835.5874,4940.4106,6476.2603,6170.168,7952.026,4803.705403645833,4791.661760602678,5163.933314732143
2008-10-23,4683.967,14.603225806451613,9.346064516129031,4801.293,4773.459,4754.5874,4854.266,6153.3687,6678.158,7790.0605,4773.874674479167,4767.333286830357,5058.976039341518
2008-10-24,4454.343,14.616129032258065,9.35432258064516,4683.967,4836.3643,4686.075,4835.5874,5920.74,7211.203,7613.9863,4646.5341796875,4712.869768415178,4954.233363560268
2008-10-25,4219.3047,14.629032258064516,9.36258064516129,4454.343,4801.293,4773.459,4754.5874,5729.5303,7237.3716,7369.705,4452.5380859375,4636.400809151785,4846.360107421875
2008-10-26,4070.127,14.641935483870968,9.370838709677418,4219.3047,4683.967,4836.3643,4686.075,5545.277,7223.3726,7021.3735,4247.9248046875,4548.408203125,4740.992257254465
2008-10-27,3984.476,14.654838709677419,9.379096774193547,4070.127,4454.343,4801.293,4773.459,5341.154,7143.9824,6629.6567,4091.3025716145835,4435.696358816965,4644.086704799107
2008-10-28,3911.979,14.667741935483871,9.387354838709676,3984.476,4219.3047,4683.967,4836.3643,5122.9536,6851.752,6299.769,3988.8606770833335,4303.641322544643,4557.588518415178
2008-10-29,3837.0342,14.680645161290323,9.395612903225805,3911.979,4070.127,4454.343,4801.293,4940.4106,6476.2603,6089.427,3911.1630859375,4165.890066964285,4478.775913783482
2008-10-30,3790.2212,14.693548387096774,9.403870967741934,3837.0342,3984.476,4219.3047,4683.967,4854.266,6153.3687,6017.115,3846.4114583333335,4038.2121233258927,4402.772705078125
2008-10-31,3916.4048,14.706451612903226,9.412129032258065,3790.2212,3911.979,4070.127,4454.343,4835.5874,5920.74,6170.168,3847.88671875,3961.363839285714,4337.116803850447
